aces_ratio_p2,set5_games_p1,set5_games_p2,double_faults_p1,double_faults_p2,set4_games_p2,set4_games_p1,first_serve_percent_p1,first_serve_percent_p2,aces_ratio_p1,second_serve_points_won_dividend_p1,first_serve_points_won_divisor_p1,first_serve_points_won_divisor_p2,second_serve_points_won_dividend_p2,duration,first_serve_percent_points_won_p2,first_serve_divisor_p2,match_date,first_serve_divisor_p1,first_serve_percent_points_won_p1,first_serve_dividend_p1,first_serve_dividend_p2,first_serve_points_won_dividend_p2,first_serve_points_won_dividend_p1,tournament,aces_p1,aces_p2,second_serve_points_won_divisor_p1,double_fouls_p1,double_fouls_p2,winner_name,second_serve_points_won_divisor_p2,second_serve_percent_points_won_p2,second_serve_percent_points_won_p1,p2,p1,set1_games_p1,set2_games_p1,set2_games_p2,sets_duration,set1_games_p2,set3_games_p2,set3_games_p1,round
55.55555555555556,,,4,7,,,55,57,44.44444444444444,25,59,57,17,02:37:00,77,100,,107,71,59,57,44,42,Chengdu Open,4,5,48,,,H. Moriya,43,40,52,M. Matosevic,H. Moriya,2,7,6,3,6,3,6,2nd Round Qualifying
58.82352941176471,,,4,6,,,58,62,41.17647058823529,25,59,73,20,02:33:00,67,118,,102,64,59,73,49,38,Chengdu Open,7,10,43,,,A. Mannarino,45,44,58,D. Kudla,A. Mannarino,6,6,7,3,4,4,6,Round of 32
76.47058823529412,,,4,4,,,64,57,23.52941176470588,14,42,47,19,01:46:00,68,83,,66,74,42,47,32,31,Chengdu Open,4,13,24,,,M. Berrer,36,53,58,V. Pospisil,M. Berrer,6,1,6,3,4,3,6,2nd Round Qualifying
38.46153846153847,,,4,1,,,70,58,61.53846153846154,6,46,41,15,01:31:00,56,71,,66,80,46,41,23,37,Chengdu Open,8,5,20,,,R. Stepanek,30,50,30,G. Soeda,R. Stepanek,6,7,5,2,3,,,2nd Round Qualifying
0.0,,,2,3,,,64,54,100.0,8,29,31,7,01:07:00,42,57,,45,66,29,31,13,19,Chengdu Open,2,0,16,,,J. Monaco,26,27,50,H. Moriya,J. Monaco,6,6,2,2,1,,,Round of 32
66.66666666666666,,,2,3,,,58,70,33.33333333333333,13,35,52,10,01:26:00,60,74,,60,77,35,52,31,27,Chengdu Open,3,6,25,,,D. Schwartzman,22,45,52,R. Ram,D. Schwartzman,6,7,5,2,4,,,Round of 32
42.857142857142854,,,3,2,,,69,61,57.14285714285714,10,46,30,4,01:10:00,67,49,,67,70,46,30,20,32,Chengdu Open,4,3,21,,,D. Wu,19,21,48,K. Kravchuk,D. Wu,6,6,2,2,3,,,Round of 32
43.75,,,8,3,,,51,66,56.25,28,67,77,21,03:02:00,75,116,,131,88,67,77,58,59,Chengdu Open,9,7,64,,,M. Baghdatis,39,54,44,P. Carreno Busta,M. Baghdatis,6,7,6,3,7,6,7,Round of 32
60.0,,,0,3,,,81,56,40.0,11,71,45,14,01:46:00,82,80,,88,59,71,45,37,42,Chengdu Open,4,6,17,,,D. Lajovic,35,40,65,F. Delbonis,D. Lajovic,1,6,3,3,6,4,6,Round of 32
53.333333333333336,,,2,3,,,62,57,46.666666666666664,11,33,33,9,01:15:00,76,58,,53,91,33,33,25,30,Chengdu Open,7,8,20,,,Y. Lu,25,36,55,R. Stepanek,Y. Lu,6,6,4,2,3,,,Round of 32
10.0,,,1,1,,,56,57,90.0,17,29,35,9,01:20:00,71,61,,52,72,29,35,25,21,Chengdu Open,9,1,23,,,K. Anderson,26,35,74,J. Thompson,K. Anderson,6,6,4,2,2,,,Round of 32
30.0,,,3,1,,,66,71,70.0,12,45,42,9,01:17:00,71,59,,68,82,45,42,30,37,Chengdu Open,7,3,23,,,K. Khachanov,17,53,52,J. Sousa,K. Khachanov,7,6,3,2,6,,,Round of 32
40.0,,,2,0,,,61,56,60.0,10,47,43,17,01:54:00,67,77,,77,83,47,43,29,39,Chengdu Open,3,2,30,,,P. Lorenzi,34,50,33,J. Millman,P. Lorenzi,6,3,6,3,4,1,6,Round of 32
38.46153846153847,,,2,8,,,58,48,61.53846153846154,16,38,39,22,01:32:00,56,82,,66,82,38,39,22,31,Chengdu Open,8,5,28,,,K. Khachanov,43,51,57,A. Mannarino,K. Khachanov,3,6,3,3,6,1,6,Round of 16
0.0,,,0,2,,,69,66,100.0,8,33,41,5,01:14:00,61,62,,48,73,33,41,25,24,Chengdu Open,4,0,15,,,D. Schwartzman,21,24,53,P. Lorenzi,D. Schwartzman,6,6,4,2,0,,,Round of 16
26.08695652173913,,,0,3,,,62,63,73.91304347826086,17,43,37,14,01:14:00,73,59,,69,84,43,37,27,36,Chengdu Open,17,6,26,,,V. Troicki,22,64,65,C. Ruud,V. Troicki,6,7,6,2,3,,,Round of 32
40.0,,,6,1,,,58,67,60.0,15,48,37,9,01:32:00,70,55,,83,81,48,37,26,39,Chengdu Open,6,4,35,,,F. Lopez,18,50,43,J. Monaco,F. Lopez,6,7,5,2,3,,,Round of 16
47.61904761904761,,,4,4,,,64,59,52.38095238095239,14,54,68,18,02:36:00,71,116,,84,80,54,68,48,43,Chengdu Open,11,10,30,,,A. Ramos-Vinolas,48,38,47,M. Berrer,A. Ramos-Vinolas,6,5,7,3,4,3,6,Round of 32
44.44444444444444,,,1,2,,,63,59,55.55555555555556,14,58,45,15,01:47:00,62,76,,92,76,58,45,28,44,Chengdu Open,10,8,34,,,V. Troicki,31,48,41,M. Baghdatis,V. Troicki,6,4,6,3,3,2,6,Round of 16
55.55555555555556,,,6,6,,,57,60,44.44444444444444,26,64,59,20,02:28:00,78,99,,113,72,64,59,46,46,Chengdu Open,8,10,49,,,A. Ramos-Vinolas,40,50,53,Y. Lu,A. Ramos-Vinolas,7,3,6,3,6,4,6,Round of 16
36.84210526315789,,,1,4,,,78,56,63.1578947368421,9,45,45,22,01:31:00,64,81,,58,89,45,45,29,40,Chengdu Open,12,7,13,,,V. Troicki,36,61,69,K. Anderson,V. Troicki,6,7,6,2,3,,,Quarter-Finals
46.666666666666664,,,5,5,,,63,76,53.333333333333336,18,50,80,10,01:34:00,75,105,,80,84,50,80,60,42,Chengdu Open,24,21,30,,,K. Anderson,25,40,60,N. Kyrgios,K. Anderson,3,7,6,3,6,2,6,Round of 16
36.36363636363637,,,2,2,,,65,71,63.63636363636363,14,40,58,12,01:30:00,69,82,,62,85,40,58,40,34,Chengdu Open,7,4,22,,,G. Dimitrov,24,50,64,D. Lajovic,G. Dimitrov,7,6,4,2,6,,,Round of 16
50.0,,,1,2,,,57,66,50.0,14,32,37,10,01:07:00,65,56,,56,78,32,37,24,25,Chengdu Open,5,5,24,,,D. Thiem,19,53,58,D. Wu,D. Thiem,6,6,4,2,4,,,Round of 16
47.368421052631575,,,0,1,,,54,69,52.63157894736842,17,29,42,9,01:14:00,67,61,,54,79,29,42,28,23,Chengdu Open,10,9,25,,,K. Khachanov,19,47,68,F. Lopez,K. Khachanov,6,6,4,2,3,,,Quarter-Finals
20.0,,,1,1,,,60,68,80.0,20,55,62,17,02:04:00,56,91,,91,73,55,62,35,40,Chengdu Open,8,2,36,,,G. Dimitrov,29,59,56,D. Schwartzman,G. Dimitrov,4,6,4,3,6,3,6,Quarter-Finals
50.0,,,2,2,,,56,64,50.0,15,40,41,11,01:22:00,76,64,,71,83,40,41,31,33,Chengdu Open,9,9,31,,,K. Khachanov,23,48,48,V. Troicki,K. Khachanov,6,7,5,2,3,,,Semi-Finals
44.44444444444444,,,1,0,,,74,67,55.55555555555556,8,37,33,6,01:00:00,64,49,,50,84,37,33,21,31,Chengdu Open,5,4,13,,,A. Ramos-Vinolas,16,38,62,D. Thiem,A. Ramos-Vinolas,6,6,4,2,1,,,Quarter-Finals
87.5,,,5,3,,,59,67,12.5,31,82,63,13,02:55:00,86,94,,138,60,82,63,54,49,Chengdu Open,1,7,56,,,A. Ramos-Vinolas,31,42,55,G. Dimitrov,A. Ramos-Vinolas,7,1,6,3,6,6,7,Semi-Finals
30.0,,,7,3,,,50,56,70.0,31,53,64,30,02:39:00,69,115,,105,74,53,64,44,39,Chengdu Open,14,6,52,,,K. Khachanov,51,59,60,A. Ramos-Vinolas,K. Khachanov,6,7,6,3,7,3,6,Finals
36.36363636363637,,,1,3,,,59,62,63.63636363636363,19,37,40,15,01:48:00,70,65,,63,81,37,40,28,30,Western & Southern Open,7,4,26,,,T. Monteiro,25,60,73,I. Dodig,T. Monteiro,7,6,3,2,6,,,1st Round Qualifying
62.5,,,4,8,,,54,47,37.5,23,46,36,21,01:46:00,67,76,,85,74,46,36,24,34,Winston-Salem Open,3,5,39,,,T. Van Rijthoven,40,53,59,S. Mansouri,T. Van Rijthoven,6,4,6,3,3,2,6,1st Round Qualifying
55.55555555555556,,,0,3,,,45,71,44.44444444444444,19,23,40,7,01:11:00,70,56,,51,91,23,40,28,21,Winston-Salem Open,4,5,28,,,J. Duckworth,16,44,68,M. Mmoh,J. Duckworth,6,6,4,2,3,,,1st Round Qualifying
25.0,,,2,3,,,64,66,75.0,17,49,43,8,01:26:00,77,65,,76,69,49,43,33,34,Winston-Salem Open,6,2,27,,,J. McGee,22,36,63,M. McDonald,J. McGee,7,6,3,2,6,,,1st Round Qualifying
7.6923076923076925,,,8,7,,,52,38,92.3076923076923,14,36,27,16,01:34:00,67,71,,69,81,36,27,18,29,Winston-Salem Open,12,1,33,,,L. Broady,44,36,42,D. Uspensky,L. Broady,2,6,1,3,6,2,6,1st Round Qualifying
71.42857142857143,,,4,2,,,57,60,28.57142857142857,12,40,38,7,01:20:00,63,63,,70,78,40,38,24,31,Abierto Mexicano Mifel,2,5,30,,,J. Londero,25,28,40,C. Ramirez Utermann,J. Londero,7,6,2,2,5,,,1st Round Qualifying
33.33333333333333,,,4,7,,,58,68,66.66666666666666,13,39,43,6,01:23:00,65,63,,67,79,39,43,28,31,Winston-Salem Open,4,2,28,,,R. Albot,20,30,46,W. Spencer,R. Albot,6,7,5,2,3,,,1st Round Qualifying
50.0,,,2,1,,,52,77,50.0,6,23,24,1,00:50:00,46,31,,44,61,23,24,11,14,Winston-Salem Open,1,1,21,,,P. Chrysochos,7,14,29,A. Falla,P. Chrysochos,6,,,,4,,,1st Round Qualifying
45.0,,,1,4,,,67,50,55.00000000000001,19,65,56,30,02:04:00,75,111,,97,78,65,56,42,51,Winston-Salem Open,11,9,32,,,M. Berrer,55,55,59,M. Middelkoop,M. Berrer,5,6,4,3,7,6,7,1st Round Qualifying
0.0,,,2,1,,,56,75,100.0,13,35,47,5,01:26:00,51,63,,62,60,35,47,24,21,Abierto Mexicano Mifel,2,0,27,,,A. Falla,16,31,48,A. Carter,A. Falla,6,6,3,2,4,,,1st Round Qualifying
25.0,,,1,3,,,63,48,75.0,9,25,23,12,01:03:00,48,48,,40,92,25,23,11,23,Abierto Mexicano Mifel,3,1,15,,,A. Sarkissian,25,48,60,L. Patino,A. Sarkissian,6,6,3,2,1,,,1st Round Qualifying
26.666666666666668,,,3,3,,,66,49,73.33333333333333,8,31,36,15,01:03:00,64,74,,47,97,31,36,23,30,Abierto Mexicano Mifel,11,4,16,,,A. Weintraub,38,39,50,D. Garza,A. Weintraub,7,6,0,2,6,,,1st Round Qualifying
28.57142857142857,,,8,13,,,59,58,71.42857142857143,18,45,51,13,01:49:00,61,88,,76,78,45,51,31,35,Abierto Mexicano Mifel,5,2,31,,,M. Sanchez,37,35,58,J. Batalla,M. Sanchez,6,6,7,3,1,1,6,1st Round Qualifying
25.0,,,3,3,,,64,45,75.0,10,38,19,12,01:03:00,79,42,,59,66,38,19,15,25,Abierto Mexicano Mifel,6,2,21,,,R. Lindstedt,23,52,48,J. Donaldson,R. Lindstedt,6,1,2,2,4,,,1st Round Qualifying
64.28571428571429,,,5,4,,,54,51,35.714285714285715,27,59,52,22,02:13:00,75,101,,110,75,59,52,39,44,Abierto Mexicano Mifel,5,9,51,,,M. Zverev,49,45,53,M. Pavic,M. Zverev,6,6,7,3,4,3,6,1st Round Qualifying
100.0,,,1,3,,,58,61,0.0,12,19,22,1,00:44:00,45,36,,33,68,19,22,10,13,Abierto Mexicano Mifel,0,1,14,,,N. Rubin,14,7,86,F. Cabrera,N. Rubin,6,6,2,2,0,,,1st Round Qualifying
50.0,,,8,6,,,45,59,50.0,23,45,63,16,02:49:00,59,106,,99,64,45,63,37,29,BB&T Atlanta Open,3,3,54,,,N. Meister,43,37,43,A. Sarkissian,N. Meister,5,6,3,3,7,4,6,1st Round Qualifying
NaN,,,3,0,,,70,55,NaN,8,32,34,13,01:19:00,56,62,,46,81,32,34,19,26,BB&T Atlanta Open,0,0,14,,,J. Smith,28,46,57,A. Carter,J. Smith,6,6,3,2,3,,,1st Round Qualifying
33.33333333333333,,,6,6,,,56,59,66.66666666666666,12,29,44,10,01:14:00,61,75,,52,76,29,44,27,22,BB&T Atlanta Open,4,2,23,,,C. Eubanks,31,32,52,T. Paul,C. Eubanks,6,7,5,2,2,,,1st Round Qualifying
10.0,,,2,8,,,57,36,90.0,11,25,22,15,01:01:00,68,61,,44,92,25,22,15,23,BB&T Atlanta Open,9,1,19,,,J. Duckworth,39,38,58,J. Londero,J. Duckworth,6,6,2,2,2,,,1st Round Qualifying
55.55555555555556,,,1,6,,,58,57,44.44444444444444,14,25,38,11,01:03:00,68,67,,43,88,25,38,26,22,BB&T Atlanta Open,4,5,18,,,M. Zverev,29,38,78,M. Reid,M. Zverev,6,6,2,2,4,,,1st Round Qualifying
84.375,,,5,9,,,55,49,15.625,26,53,55,34,02:21:00,73,113,,97,83,53,55,40,44,BB&T Atlanta Open,5,27,44,,,A. Krajicek,58,59,59,L. Glasspool,A. Krajicek,7,4,6,3,6,4,6,1st Round Qualifying
33.33333333333333,,,1,8,,,56,36,66.66666666666666,11,20,18,9,00:54:00,61,50,,36,90,20,18,11,18,BB&T Atlanta Open,2,1,16,,,T. Monteiro,32,28,69,T. Bryde,T. Monteiro,6,6,2,2,0,,,1st Round Qualifying
85.71428571428571,,,1,2,,,56,65,14.285714285714285,15,29,45,11,01:23:00,58,69,,52,79,29,45,26,23,BB&T Atlanta Open,1,6,23,,,T. Kamke,24,46,65,M. Mmoh,T. Kamke,6,6,2,2,4,,,1st Round Qualifying
30.76923076923077,,,5,2,,,57,69,69.23076923076923,15,37,45,9,01:33:00,69,65,,65,78,37,45,31,29,BB&T Atlanta Open,9,4,28,,,C. Eubanks,20,45,54,T. Monteiro,C. Eubanks,6,7,5,2,4,,,2nd Round Qualifying
33.33333333333333,,,5,3,,,44,61,66.66666666666666,32,45,57,22,02:25:00,67,94,,102,78,45,57,38,35,BB&T Atlanta Open,10,5,57,,,T. Smyczek,37,59,56,T. Monteiro,T. Smyczek,5,7,6,3,7,3,6,Round of 32
50.0,,,0,2,,,63,67,50.0,16,51,54,15,02:02:00,69,81,,81,73,51,54,37,37,BB&T Atlanta Open,5,5,30,,,M. Zverev,27,56,53,N. Meister,M. Zverev,7,7,5,2,6,,,2nd Round Qualifying
0.0,,,4,5,,,67,55,100.0,14,58,42,12,01:50:00,71,76,,86,66,58,42,30,38,BB&T Atlanta Open,7,0,28,,,J. Smith,34,35,50,T. Kamke,J. Smith,7,6,3,2,6,,,2nd Round Qualifying
66.66666666666666,,,2,2,,,64,62,33.33333333333333,26,65,62,24,02:41:00,85,100,,102,78,65,62,53,51,BB&T Atlanta Open,11,22,37,,,A. Krajicek,38,63,70,J. Duckworth,A. Krajicek,3,7,6,3,6,6,7,2nd Round Qualifying
80.0,,,5,9,,,60,56,20.0,24,66,64,19,02:43:00,70,114,,110,65,66,64,45,43,BB&T Atlanta Open,2,8,44,,,Y. Nishioka,50,38,55,D. Evans,Y. Nishioka,6,6,7,3,2,6,7,Round of 32
62.5,,,2,2,,,56,66,37.5,26,53,61,19,02:15:00,72,93,,95,70,53,61,44,37,BB&T Atlanta Open,6,10,42,,,A. Mannarino,32,59,62,M. Zverev,A. Mannarino,6,3,6,3,3,6,7,Round of 32
75.0,,,6,7,,,56,48,25.0,19,49,45,24,02:06:00,64,93,,87,73,49,45,29,36,BB&T Atlanta Open,1,3,38,,,T. Kamke,48,50,50,S. Stakhovsky,T. Kamke,7,7,6,2,6,,,Round of 32
40.0,,,2,8,,,51,69,60.0,27,38,59,11,01:37:00,85,86,,75,92,38,59,50,35,BB&T Atlanta Open,9,6,37,,,R. Opelka,27,41,73,C. Eubanks,R. Opelka,7,7,6,2,6,,,Round of 32
54.54545454545454,,,3,4,,,71,52,45.45454545454545,11,56,36,12,01:21:00,64,69,,79,71,56,36,23,40,BB&T Atlanta Open,5,6,23,,,B. Fratangelo,33,36,48,I. Sijsling,B. Fratangelo,6,7,6,2,1,,,Round of 32
57.14285714285714,,,3,7,,,52,57,42.857142857142854,16,25,31,9,01:06:00,77,54,,48,88,25,31,24,22,BB&T Atlanta Open,6,8,23,,,J. Donaldson,23,39,70,S. Groth,J. Donaldson,6,6,4,2,2,,,Round of 32
71.42857142857143,,,1,3,,,70,63,28.57142857142857,13,46,44,13,01:26:00,75,70,,66,83,46,44,33,38,BB&T Atlanta Open,2,5,20,,,F. Verdasco,26,50,65,D. Lajovic,F. Verdasco,7,6,4,2,6,,,Round of 32
12.5,,,0,4,,,57,63,87.5,16,30,30,10,01:05:00,50,48,,53,70,30,30,15,21,BB&T Atlanta Open,7,1,23,,,T. Fritz,18,56,70,A. Smith,T. Fritz,6,6,2,2,2,,,Round of 32
40.0,,,1,4,,,60,58,60.0,15,28,30,10,01:09:00,70,52,,47,75,28,30,21,21,BB&T Atlanta Open,6,4,19,,,J. Benneteau,22,45,79,J. Smith,J. Benneteau,6,6,2,2,4,,,Round of 32
0.0,,,1,3,,,51,58,100.0,15,24,25,10,01:14:00,60,43,,47,88,24,25,15,21,BB&T Atlanta Open,3,0,23,,,H. Zeballos,18,56,65,T. Kamke,H. Zeballos,6,6,4,2,1,,,Round of 16
36.36363636363637,,,6,2,,,54,48,63.63636363636363,19,48,40,26,01:52:00,60,83,,89,79,48,40,24,38,BB&T Atlanta Open,7,4,41,,,T. Fritz,43,60,46,B. Fratangelo,T. Fritz,4,6,3,3,6,2,6,Round of 16
47.61904761904761,,,7,9,,,57,59,52.38095238095239,29,60,74,26,02:33:00,73,125,,105,70,60,74,54,42,BB&T Atlanta Open,11,10,45,,,D. Young,51,51,64,A. Krajicek,D. Young,3,7,6,3,6,5,7,Round of 32
33.33333333333333,,,4,8,,,57,48,66.66666666666666,26,53,44,24,02:23:00,75,92,,93,74,53,44,33,39,BB&T Atlanta Open,14,7,40,,,H. Zeballos,48,50,65,G. Garcia-Lopez,H. Zeballos,6,6,7,3,3,4,6,Round of 32
70.0,,,5,6,,,57,49,30.0,20,50,51,27,02:17:00,65,105,,88,66,50,51,33,33,BB&T Atlanta Open,3,7,38,,,D. Young,54,50,53,T. Smyczek,D. Young,4,7,6,3,6,3,6,Round of 16
80.0,,,3,11,,,56,49,20.0,18,36,38,16,01:34:00,74,78,,64,78,36,38,28,28,BB&T Atlanta Open,2,8,28,,,Y. Nishioka,40,40,64,A. Dolgopolov,Y. Nishioka,6,2,6,3,3,1,6,Round of 16
18.181818181818183,,,4,4,,,58,56,81.81818181818183,16,35,37,13,01:16:00,78,66,,60,86,35,37,29,30,BB&T Atlanta Open,9,2,25,,,N. Kyrgios,29,45,64,J. Donaldson,N. Kyrgios,7,6,3,2,6,,,Round of 16
41.17647058823529,,,6,14,,,56,50,58.82352941176471,26,65,59,31,02:50:00,73,118,,116,80,65,59,43,52,BB&T Atlanta Open,20,14,51,,,R. Opelka,59,53,51,K. Anderson,R. Opelka,6,6,3,3,7,5,7,Round of 16
50.0,,,2,3,,,58,61,50.0,12,25,28,10,00:58:00,50,46,,43,84,25,28,14,21,BB&T Atlanta Open,3,3,18,,,F. Verdasco,18,56,67,J. Benneteau,F. Verdasco,6,6,3,2,1,,,Round of 16
15.789473684210526,,,1,4,,,76,55,84.21052631578947,6,39,30,7,01:04:00,57,55,,51,72,39,30,17,28,BB&T Atlanta Open,16,3,12,,,J. Isner,25,28,50,A. Mannarino,J. Isner,6,6,0,2,4,,,Round of 16
33.33333333333333,,,5,7,,,63,68,66.66666666666666,22,57,62,16,01:54:00,76,91,,90,82,57,62,47,47,BB&T Atlanta Open,18,9,33,,,N. Kyrgios,29,55,67,F. Verdasco,N. Kyrgios,6,6,7,3,4,3,6,Quarter-Finals
28.57142857142857,,,3,7,,,61,63,71.42857142857143,14,35,34,8,01:11:00,79,54,,57,80,35,34,27,28,BB&T Atlanta Open,10,4,22,,,R. Opelka,20,40,64,D. Young,R. Opelka,6,6,4,2,4,,,Quarter-Finals
66.66666666666666,,,1,1,,,65,59,33.33333333333333,14,30,33,11,01:09:00,76,56,,46,87,30,33,25,26,BB&T Atlanta Open,3,6,16,,,Y. Nishioka,23,48,88,H. Zeballos,Y. Nishioka,6,6,4,2,4,,,Quarter-Finals
40.54054054054054,,,5,4,,,65,58,59.45945945945946,18,50,56,23,02:00:00,73,96,,77,92,50,56,41,46,BB&T Atlanta Open,22,15,27,,,J. Isner,40,58,67,R. Opelka,J. Isner,6,6,4,3,7,2,6,Semi-Finals
20.0,,,2,6,,,66,47,80.0,10,37,32,21,01:22:00,63,68,,56,86,37,32,20,32,BB&T Atlanta Open,20,5,19,,,J. Isner,36,58,53,T. Fritz,J. Isner,7,6,4,2,5,,,Quarter-Finals
30.434782608695656,,,3,3,,,63,52,69.56521739130434,16,47,43,28,01:36:00,65,83,,75,85,47,43,28,40,BB&T Atlanta Open,16,7,28,,,N. Kyrgios,40,70,57,Y. Nishioka,N. Kyrgios,6,3,6,3,3,3,6,Semi-Finals
50.0,,,5,6,,,62,56,50.0,20,49,46,14,01:47:00,91,82,,79,82,49,46,42,40,BB&T Atlanta Open,18,18,30,,,N. Kyrgios,36,39,67,J. Isner,N. Kyrgios,7,7,6,2,6,,,Finals
37.5,,,0,2,,,69,64,62.5,8,27,27,5,00:54:00,52,42,,39,93,27,27,14,25,Abierto Mexicano Mifel,5,3,12,,,M. Zverev,15,33,67,A. Sarkissian,M. Zverev,6,6,2,2,1,,,2nd Round Qualifying
25.0,,,3,2,,,60,52,75.0,16,37,31,14,01:13:00,65,60,,62,76,37,31,20,28,Abierto Mexicano Mifel,12,4,25,,,A. Weintraub,29,48,64,J. Londero,A. Weintraub,7,6,1,2,5,,,2nd Round Qualifying
57.14285714285714,,,8,7,,,55,60,42.857142857142854,20,46,49,17,01:41:00,73,82,,83,76,46,49,36,35,Abierto Mexicano Mifel,6,8,37,,,N. Rubin,33,52,54,M. Sanchez,N. Rubin,6,3,6,3,4,3,6,2nd Round Qualifying
50.0,,,0,2,,,74,56,50.0,8,40,37,10,01:22:00,73,66,,54,80,40,37,27,32,Abierto Mexicano Mifel,3,3,14,,,D. Lajovic,29,34,57,T. Monteiro,D. Lajovic,6,6,4,2,3,,,Round of 32
50.0,,,1,4,,,67,68,50.0,8,24,30,1,00:50:00,57,44,,36,88,24,30,17,21,Abierto Mexicano Mifel,1,1,12,,,M. Zverev,14,7,67,A. Mannarino,M. Zverev,6,6,1,2,1,,,Round of 32
20.0,,,2,4,,,45,52,80.0,18,23,33,14,01:15:00,55,64,,51,78,23,33,18,18,Abierto Mexicano Mifel,4,1,28,,,J. Donaldson,31,45,64,A. Falla,J. Donaldson,6,6,3,2,2,,,2nd Round Qualifying
36.36363636363637,,,4,4,,,58,48,63.63636363636363,13,26,27,16,01:08:00,78,56,,45,88,26,27,21,23,Abierto Mexicano Mifel,7,4,19,,,R. Opelka,29,55,68,S. Stakhovsky,R. Opelka,7,3,1,2,6,,,Round of 32
66.66666666666666,,,8,5,,,54,45,33.33333333333333,17,49,46,22,02:23:00,78,103,,90,80,49,46,36,39,Abierto Mexicano Mifel,4,8,41,,,J. Benneteau,57,39,41,J. Donaldson,J. Benneteau,4,7,6,3,6,2,6,Round of 32
50.0,,,5,2,,,69,63,50.0,13,55,40,8,01:38:00,60,63,,80,62,55,40,24,34,Abierto Mexicano Mifel,1,1,25,,,T. Kamke,23,35,52,T. Smyczek,T. Kamke,2,6,2,3,6,0,6,Round of 32
0.0,,,6,4,,,55,68,100.0,14,35,50,7,01:33:00,58,73,,64,77,35,50,29,27,Abierto Mexicano Mifel,8,0,29,,,A. Krajicek,23,30,48,T. Hank,A. Krajicek,7,6,3,2,6,,,Round of 32
12.5,,,1,5,,,59,60,87.5,16,35,50,15,01:20:00,64,83,,59,80,35,50,32,28,Abierto Mexicano Mifel,7,1,24,,,S. Giraldo,33,45,67,A. Weintraub,S. Giraldo,6,6,4,2,4,,,Round of 32
0.0,,,2,5,,,43,44,100.0,11,15,22,8,01:00:00,55,50,,35,93,15,22,12,14,Abierto Mexicano Mifel,2,0,20,,,G. Garcia-Lopez,28,29,55,L. Gomez,G. Garcia-Lopez,6,6,1,2,0,,,Round of 32
13.333333333333334,,,5,6,,,46,56,86.66666666666667,21,37,50,21,01:42:00,66,90,,81,86,37,50,33,32,Abierto Mexicano Mifel,13,2,44,,,N. Almagro,40,53,48,N. Rubin,N. Almagro,6,3,6,3,2,3,6,Round of 32
83.33333333333334,,,2,8,,,54,51,16.666666666666664,16,37,42,17,01:39:00,69,82,,69,84,37,42,29,31,Abierto Mexicano Mifel,1,5,32,,,M. Granollers,40,43,50,F. Verdasco,M. Granollers,7,6,2,2,6,,,Round of 32
58.333333333333336,,,2,7,,,66,51,41.66666666666667,14,38,36,16,01:19:00,75,71,,58,76,38,36,27,29,Abierto Mexicano Mifel,5,7,20,,,P. Carreno Busta,35,46,70,J. Chardy,P. Carreno Busta,6,7,6,2,4,,,Round of 32
50.0,,,1,4,,,62,44,50.0,12,38,28,12,01:02:00,79,63,,61,71,38,28,22,27,Abierto Mexicano Mifel,7,7,23,,,H. Zeballos,35,34,52,A. Dolgopolov,H. Zeballos,6,6,3,2,3,,,Round of 32
25.0,,,1,8,,,49,43,75.0,13,20,19,5,00:55:00,68,44,,41,90,20,19,13,18,Abierto Mexicano Mifel,3,1,21,,,P. Carreno Busta,25,20,62,A. Krajicek,P. Carreno Busta,6,6,3,2,0,,,Round of 16
18.75,,,2,6,,,56,51,81.25,23,43,44,19,01:44:00,68,86,,77,86,43,44,30,37,Abierto Mexicano Mifel,13,3,34,,,J. Benneteau,42,45,68,H. Zeballos,J. Benneteau,6,6,7,3,1,1,6,Round of 16
57.14285714285714,,,3,2,,,61,58,42.857142857142854,15,41,36,12,01:24:00,75,62,,67,80,41,36,27,33,Abierto Mexicano Mifel,9,12,26,,,S. Giraldo,26,46,58,S. Querrey,S. Giraldo,7,6,3,2,6,,,Round of 16
0.0,,,3,4,,,64,53,100.0,13,44,31,12,01:42:00,58,59,,69,70,44,31,18,31,Abierto Mexicano Mifel,7,0,25,,,M. Granollers,28,43,52,T. Kamke,M. Granollers,7,6,2,2,6,,,Round of 16
50.0,,,5,5,,,51,47,50.0,24,39,35,19,01:42:00,83,75,,77,82,39,35,29,32,Abierto Mexicano Mifel,8,8,38,,,N. Almagro,40,48,63,G. Garcia-Lopez,N. Almagro,7,6,3,2,6,,,Round of 16
55.00000000000001,,,3,0,,,48,62,45.0,24,37,37,14,01:27:00,78,60,,77,86,37,37,29,32,Abierto Mexicano Mifel,9,11,40,,,F. Lopez,23,61,60,R. Opelka,F. Lopez,6,7,6,2,3,,,Round of 16
5.263157894736842,,,4,3,,,69,66,94.73684210526315,14,52,47,11,01:27:00,77,71,,75,81,52,47,36,42,Abierto Mexicano Mifel,18,1,23,,,I. Karlovic,24,46,61,M. Zverev,I. Karlovic,6,3,6,3,3,3,6,Round of 16
44.44444444444444,,,2,1,,,71,54,55.55555555555556,17,75,64,30,03:01:00,58,119,,106,68,75,64,37,51,Abierto Mexicano Mifel,5,4,31,,,P. Carreno Busta,55,55,55,S. Giraldo,P. Carreno Busta,6,7,6,3,7,3,6,Quarter-Finals
